date,urate,daten,vacancies,unemp,emp,st_unemp,mdate,qdate,st_unemp_adj,frate,srate,avg_frate,avg_srate,u_ss,frate_hp,frate_trend,srate_hp,srate_trend,avg_frate_hp,avg_srate_hp
9/1/93,6.7,1-Sep-93,,8714,120554,3127,1993m9,1993q3,3127,0.37870094,0.034135893,0.42041659,0.031399518,0.069496237,-0.002621969,0.38132292,0.001929475,0.03220642,0.42041659,0.031399518
10/1/93,6.8,1-Oct-93,,8750,120823,3336,1993m10,1993q4,3336,0.37657142,0.031476311,0.42041659,0.031399518,0.069496237,-0.004855063,0.38142648,-0.000606616,0.032082926,0.42041659,0.031399518
11/1/93,6.6,1-Nov-93,,8542,121169,3087,1993m11,1993q4,3087,0.38761413,0.033229057,0.42041659,0.031399518,0.069496237,0.006008571,0.38160557,0.001269631,0.031959426,0.42041659,0.031399518
12/1/93,6.5,1-Dec-93,,8477,121464,3246,1993m12,1993q4,3246,0.35755575,0.031920142,0.42041659,0.031399518,0.069496237,-0.024302997,0.38185874,8.40232E-05,0.031836119,0.42041659,0.031399518
1/1/94,6.6,1-Jan-94,,8630,121966,3184,1994m1,1994q1,3184,0.34347624,0.02887751,0.42041659,0.031399518,0.069496237,-0.038708445,0.38218468,-0.002835712,0.031713221,0.42041659,0.031399518
2/1/94,6.6,1-Feb-94,,8583,122086,2652,1994m2,1994q1,2917.2,0.37060466,0.030844579,0.42041659,0.031399518,0.069496237,-0.011977118,0.38258177,-0.000746372,0.03159095,0.42041659,0.031399518
3/1/94,6.5,1-Mar-94,,8470,121930,2789,1994m3,1994q1,3067.8999,0.38550177,0.031761326,0.42041659,0.031399518,0.069496237,0.002453707,0.38304806,0.000291833,0.031469494,0.42041659,0.031399518
4/1/94,6.4,1-Apr-94,,8331,122290,2842,1994m4,1994q2,3126.2,0.40009603,0.029820254,0.42041659,0.031399518,0.069496237,0.016514597,0.38358143,-0.001528776,0.031349029,0.42041659,0.031399518
5/1/94,6.1,1-May-94,,7915,122864,2652,1994m5,1994q2,2917.2,0.38164243,0.030504247,0.42041659,0.031399518,0.069496237,-0.002537377,0.3841798,-0.000725498,0.031229746,0.42041659,0.031399518
6/1/94,6.1,1-Jun-94,,7927,122634,2757,1994m6,1994q2,3032.7,0.38892394,0.031401098,0.42041659,0.031399518,0.069496237,0.004082657,0.38484129,0.00028929,0.031111808,0.42041659,0.031399518
7/1/94,6.1,1-Jul-94,,7946,122706,2820,1994m7,1994q3,3102,0.37139443,0.029404573,0.42041659,0.031399518,0.069496237,-0.014169504,0.38556394,-0.001590805,0.030995378,0.42041659,0.031399518
8/1/94,6,1-Aug-94,,7933,123342,2671,1994m8,1994q3,2938.1001,0.3954494,0.029691502,0.42041659,0.031399518,0.069496237,0.009103554,0.38634583,-0.001189118,0.030880621,0.42041659,0.031399518
9/1/94,5.9,1-Sep-94,,7734,123687,2671,1994m9,1994q3,2938.1001,0.35795188,0.026257014,0.42041659,0.031399518,0.069496237,-0.029233119,0.38718501,-0.004510669,0.030767683,0.42041659,0.031399518
10/1/94,5.8,1-Oct-94,,7632,124112,2424,1994m10,1994q4,2666.3999,0.4111504,0.029218748,0.42041659,0.031399518,0.069496237,0.023070952,0.38807943,-0.001437952,0.030656701,0.42041659,0.031399518
11/1/94,5.6,1-Nov-94,,7375,124516,2619,1994m11,1994q4,2880.8999,0.40462375,0.028583961,0.42041659,0.031399518,0.069496237,0.015596802,0.38902694,-0.001963805,0.030547766,0.42041659,0.031399518
12/1/94,5.5,1-Dec-94,,7230,124721,2581,1994m12,1994q4,2839.1001,0.40047026,0.030480972,0.42041659,0.031399518,0.069496237,0.01044476,0.3900255,4.00171E-05,0.030440954,0.42041659,0.031399518
1/1/95,5.6,1-Jan-95,,7375,124663,2764,1995m1,1995q1,3040.3999,0.41000679,0.028613618,0.42041659,0.031399518,0.069496237,0.018933544,0.39107326,-0.001722707,0.030336324,0.42041659,0.031399518
2/1/95,5.4,1-Feb-95,,7187,124928,2578,1995m2,1995q1,2835.8,0.39838597,0.028279778,0.42041659,0.031399518,0.069496237,0.00621752,0.39216846,-0.001954155,0.030233933,0.42041659,0.031399518
3/1/95,5.4,1-Mar-95,,7153,124955,2572,1995m3,1995q1,2829.2,0.35104153,0.029148886,0.42041659,0.031399518,0.069496237,-0.04226803,0.39330956,-0.000984933,0.030133819,0.42041659,0.031399518
4/1/95,5.8,1-Apr-95,,7645,124945,2730,1995m4,1995q2,3003,0.40265533,0.028693223,0.42041659,0.031399518,0.069496237,0.008160271,0.39449507,-0.001342781,0.030036004,0.42041659,0.031399518
5/1/95,5.6,1-May-95,,7430,124421,2603,1995m5,1995q2,2863.3,0.4066487,0.030451,0.42041659,0.031399518,0.069496237,0.010925639,0.39572304,0.000510499,0.029940501,0.42041659,0.031399518
6/1/95,5.6,1-Jun-95,,7427,124522,2744,1995m6,1995q2,3018.3999,0.37561598,0.028572481,0.42041659,0.031399518,0.069496237,-0.021375718,0.3969917,-0.001274823,0.029847303,0.42041659,0.031399518
7/1/95,5.7,1-Jul-95,,7527,124816,2627,1995m7,1995q3,2889.7,0.40496877,0.030190056,0.42041659,0.031399518,0.069496237,0.006669493,0.39829928,0.000433639,0.029756417,0.42041659,0.031399518
8/1/95,5.7,1-Aug-95,,7484,124852,2732,1995m8,1995q3,3005.2,0.42072421,0.031877145,0.42041659,0.031399518,0.069496237,0.02108038,0.39964384,0.002209315,0.02966783,0.42041659,0.031399518
9/1/95,5.6,1-Sep-95,,7478,125133,2857,1995m9,1995q3,3142.7,0.4209013,0.030339474,0.42041659,0.031399518,0.069496237,0.019877793,0.40102351,0.000757937,0.029581537,0.42041659,0.031399518
10/1/95,5.5,1-Oct-95,,7328,125388,2725,1995m10,1995q4,2997.5,0.40873361,0.031005528,0.42041659,0.031399518,0.069496237,0.006296977,0.40243664,0.001507975,0.029497553,0.42041659,0.031399518
11/1/95,5.6,1-Nov-95,,7426,125188,2812,1995m11,1995q4,3093.2,0.39472124,0.029141881,0.42041659,0.031399518,0.069496237,-0.009160501,0.40388173,-0.000274023,0.029415904,0.42041659,0.031399518
12/1/95,5.6,1-Dec-95,,7423,125088,2662,1995m12,1995q4,2928.2,0.39465177,0.029854121,0.42041659,0.031399518,0.069496237,-0.010705669,0.40535745,0.000517494,0.029336628,0.42041659,0.031399518
1/1/96,5.6,1-Jan-96,,7491,125125,2725,1996m1,1996q1,2997.5,0.42214659,0.030231642,0.42041659,0.031399518,0.069496237,0.015284355,0.40686223,0.000971883,0.029259758,0.42041659,0.031399518
2/1/96,5.5,1-Feb-96,,7313,125639,2713,1996m2,1996q1,2984.3,0.38949814,0.028203756,0.42041659,0.031399518,0.069496237,-0.01889638,0.40839452,-0.000981585,0.02918534,0.42041659,0.031399518
3/1/96,5.5,1-Mar-96,,7318,125862,2594,1996m3,1996q1,2853.3999,0.36704019,0.027081523,0.42041659,0.031399518,0.069496237,-0.042912681,0.40995288,-0.0020319,0.029113423,0.42041659,0.031399518
4/1/96,5.6,1-Apr-96,,7415,125994,2530,1996m4,1996q2,2783,0.40910316,0.03034771,0.42041659,0.031399518,0.069496237,-0.002432467,0.41153562,0.001303663,0.029044047,0.42041659,0.031399518
5/1/96,5.6,1-May-96,,7423,126244,2765,1996m5,1996q2,3041.5,0.42236292,0.028189378,0.42041659,0.031399518,0.069496237,0.009222195,0.41314074,-0.000787858,0.028977236,0.42041659,0.031399518
6/1/96,5.3,1-Jun-96,,7095,126602,2552,1996m6,1996q2,2807.2,0.38015503,0.028664548,0.42041659,0.031399518,0.069496237,-0.034611072,0.4147661,-0.000248473,0.028913021,0.42041659,0.031399518
7/1/96,5.5,1-Jul-96,,7337,126947,2672,1996m7,1996q3,2939.2,0.43622735,0.027661214,0.42041659,0.031399518,0.069496237,0.019817619,0.41640973,-0.001190215,0.028851429,0.42041659,0.031399518
8/1/96,5.1,1-Aug-96,,6882,127172,2496,1996m8,1996q3,2745.6001,0.38949433,0.027122537,0.42041659,0.031399518,0.069496237,-0.028574962,0.4180693,-0.001669946,0.028792482,0.42041659,0.031399518
9/1/96,5.2,1-Sep-96,,6979,127536,2525,1996m9,1996q3,2777.5,0.38296318,0.026423844,0.42041659,0.031399518,0.069496237,-0.036779448,0.41974261,-0.002312352,0.028736195,0.42041659,0.031399518
10/1/96,5.2,1-Oct-96,,7031,127890,2477,1996m10,1996q4,2724.7,0.42767742,0.031946793,0.42041659,0.031399518,0.069496237,0.00625011,0.42142731,0.003264233,0.02868256,0.42041659,0.031399518
11/1/96,5.4,1-Nov-96,,7236,127771,2920,1996m11,1996q4,3212,0.39608902,0.028136959,0.42041659,0.031399518,0.069496237,-0.027031532,0.42312056,-0.000494592,0.028631551,0.42041659,0.031399518
12/1/96,5.4,1-Dec-96,,7253,127860,2621,1996m12,1996q4,2883.1001,0.43138012,0.030252727,0.42041659,0.031399518,0.069496237,0.006560523,0.42481959,0.001669556,0.028583171,0.42041659,0.031399518
1/1/97,5.3,1-Jan-97,,7158,128298,2758,1997m1,1997q1,3033.8,0.39953896,0.027310366,0.42041659,0.031399518,0.069496237,-0.026982497,0.42652145,-0.001227054,0.028537419,0.42041659,0.031399518
2/1/97,5.2,1-Feb-97,,7102,128298,2549,1997m2,1997q1,2803.8999,0.41737539,0.028192407,0.42041659,0.031399518,0.069496237,-0.010847806,0.42822319,-0.000301907,0.028494313,0.42041659,0.031399518
3/1/97,5.2,1-Mar-97,,7000,128891,2602,1997m3,1997q1,2862.2,0.40141428,0.026042096,0.42041659,0.031399518,0.069496237,-0.028507307,0.42992157,-0.00241176,0.028453857,0.42041659,0.031399518
4/1/97,5.1,1-Apr-97,,6873,129143,2439,1997m4,1997q2,2682.8999,0.43615597,0.027527299,0.42041659,0.031399518,0.069496237,0.004542661,0.43161333,-0.00088875,0.028416049,0.42041659,0.031399518
5/1/97,4.9,1-May-97,,6655,129464,2527,1997m5,1997q2,2779.7,0.40183321,0.027241478,0.42041659,0.031399518,0.069496237,-0.031461578,0.43329477,-0.00113939,0.028380867,0.42041659,0.031399518
6/1/97,5,1-Jun-97,,6799,129412,2562,1997m6,1997q2,2818.2,0.40979555,0.025678411,0.42041659,0.031399518,0.069496237,-0.025166878,0.43496242,-0.002669871,0.028348282,0.42041659,0.031399518
7/1/97,4.9,1-Jul-97,,6655,129822,2402,1997m7,1997q3,2642.2,0.42441773,0.027157806,0.42041659,0.031399518,0.069496237,-0.012194653,0.4366124,-0.001160441,0.028318247,0.42041659,0.031399518
8/1/97,4.8,1-Aug-97,,6608,130010,2525,1997m8,1997q3,2777.5,0.40457019,0.026240246,0.42041659,0.031399518,0.069496237,-0.033670332,0.43824053,-0.002050447,0.028290693,0.42041659,0.031399518
9/1/97,4.9,1-Sep-97,,6656,130019,2474,1997m9,1997q3,2721.3999,0.45441708,0.028091842,0.42041659,0.031399518,0.069496237,0.014574479,0.43984261,-0.000173696,0.028265538,0.42041659,0.031399518
10/1/97,4.7,1-Oct-97,,6454,130179,2566,1997m10,1997q4,2822.6001,0.44513479,0.026944214,0.42041659,0.031399518,0.069496237,0.00372076,0.44141403,-0.001298466,0.028242681,0.42041659,0.031399518
11/1/97,4.6,1-Nov-97,,6308,130653,2479,1997m11,1997q4,2726.8999,0.41525045,0.026924599,0.42041659,0.031399518,0.069496237,-0.027699923,0.44295037,-0.001297417,0.028222015,0.42041659,0.031399518
12/1/97,4.7,1-Dec-97,,6476,130679,2534,1997m12,1997q4,2787.3999,0.45609945,0.028209409,0.42041659,0.031399518,0.069496237,0.011652217,0.44444722,5.98E-06,0.028203426,0.42041659,0.031399518
1/1/98,4.6,1-Jan-98,,6368,130726,2587,1998m1,1998q1,2845.7,0.45402008,0.027998053,0.42041659,0.031399518,0.069496237,0.008120149,0.44589993,-0.000188731,0.028186783,0.42041659,0.031399518
2/1/98,4.6,1-Feb-98,,6306,130807,2572,1998m2,1998q1,2829.2,0.46810973,0.030620519,0.42041659,0.031399518,0.069496237,0.020805815,0.44730392,0.002448563,0.028171957,0.42041659,0.031399518
3/1/98,4.7,1-Mar-98,,6422,130814,2789,1998m3,1998q1,3067.8999,0.52503896,0.029964931,0.42041659,0.031399518,0.069496237,0.076384269,0.44865468,0.001806118,0.028158814,0.42041659,0.031399518
4/1/98,4.3,1-Apr-98,,5941,131209,2628,1998m4,1998q2,2890.8,0.47114965,0.028964264,0.42041659,0.031399518,0.069496237,0.021201659,0.44994798,0.000817017,0.028147247,0.42041659,0.031399518
5/1/98,4.4,1-May-98,,6047,131325,2641,1998m5,1998q2,2905.1001,0.4358525,0.027268169,0.42041659,0.031399518,0.069496237,-0.015327822,0.45118031,-0.000868999,0.028137168,0.42041659,0.031399518
6/1/98,4.5,1-Jun-98,,6212,131244,2546,1998m6,1998q2,2800.6001,0.4515937,0.028071189,0.42041659,0.031399518,0.069496237,-0.000754674,0.45234838,-5.73068E-05,0.028128495,0.42041659,0.031399518
7/1/98,4.5,1-Jul-98,,6259,131329,2593,1998m7,1998q3,2852.3,0.46919635,0.028419374,0.42041659,0.031399518,0.069496237,0.015747651,0.45344871,0.000298233,0.02812114,0.42041659,0.031399518
8/1/98,4.5,1-Aug-98,,6179,131390,2597,1998m8,1998q3,2856.7,0.44754812,0.028301278,0.42041659,0.031399518,0.069496237,-0.006929725,0.45447785,0.000186267,0.028115012,0.42041659,0.031399518
9/1/98,4.6,1-Sep-98,,6300,131986,2624,1998m9,1998q3,2886.3999,0.49607939,0.031288214,0.42041659,0.031399518,0.069496237,0.04064687,0.4554325,0.003178193,0.02811002,0.42041659,0.031399518
10/1/98,4.5,1-Oct-98,,6280,131999,2823,1998m10,1998q4,3105.3,0.46831211,0.027312124,0.42041659,0.031399518,0.069496237,0.012002776,0.45630935,-0.00079396,0.028106084,0.42041659,0.031399518
11/1/98,4.4,1-Nov-98,,6100,132280,2510,1998m11,1998q4,2761,0.47765574,0.028262595,0.42041659,0.031399518,0.069496237,0.020550385,0.45710534,0.000159448,0.028103147,0.42041659,0.031399518
12/1/98,4.4,1-Dec-98,,6032,132602,2587,1998m12,1998q4,2845.7,0.45825595,0.02649405,0.42041659,0.031399518,0.069496237,0.000438229,0.4578177,-0.001607097,0.028101146,0.42041659,0.031399518
1/1/99,4.3,1-Jan-99,,5976,133027,2462,1999m1,1999q1,2708.2,0.44973227,0.027373658,0.42041659,0.031399518,0.069496237,-0.008711523,0.45844379,-0.000726367,0.028100025,0.42041659,0.031399518
2/1/99,4.4,1-Feb-99,,6111,132856,2566,1999m2,1999q1,2822.6001,0.49882179,0.02727931,0.42041659,0.031399518,0.069496237,0.039840836,0.45898095,-0.000820396,0.028099706,0.42041659,0.031399518
3/1/99,4.2,1-Mar-99,,5783,132947,2473,1999m3,1999q1,2720.3,0.49076605,0.030492187,0.42041659,0.031399518,0.069496237,0.031339563,0.45942649,0.002392082,0.028100105,0.42041659,0.031399518
4/1/99,4.3,1-Apr-99,,6004,132955,2781,1999m4,1999q2,3059.1001,0.4946869,0.027601831,0.42041659,0.031399518,0.069496237,0.034908846,0.45977804,-0.0004993,0.028101131,0.42041659,0.031399518
5/1/99,4.2,1-May-99,,5796,133311,2511,1999m5,1999q2,2762.1001,0.45170808,0.02687056,0.42041659,0.031399518,0.069496237,-0.008325581,0.46003366,-0.001232155,0.028102715,0.42041659,0.031399518
6/1/99,4.3,1-Jun-99,,5951,133378,2521,1999m6,1999q2,2773.1001,0.47610486,0.028607544,0.42041659,0.031399518,0.069496237,0.015913211,0.46019164,0.000502757,0.028104786,0.42041659,0.031399518
7/1/99,4.3,1-Jul-99,,6025,133414,2643,1999m7,1999q3,2907.3,0.49586722,0.027912164,0.42041659,0.031399518,0.069496237,0.035616957,0.46025026,-0.000195094,0.028107258,0.42041659,0.031399518
8/1/99,4.2,1-Aug-99,,5838,133591,2546,1999m8,1999q3,2800.6001,0.47877699,0.028265683,0.42041659,0.031399518,0.069496237,0.018569047,0.46020794,0.000155631,0.028110052,0.42041659,0.031399518
9/1/99,4.2,1-Sep-99,,5915,133707,2611,1999m9,1999q3,2872.1001,0.49477601,0.027721496,0.42041659,0.031399518,0.069496237,0.03471256,0.46006346,-0.000391589,0.028113086,0.42041659,0.031399518
10/1/99,4.1,1-Oct-99,,5778,133993,2536,1999m10,1999q4,2789.6001,0.49847698,0.028014811,0.42041659,0.031399518,0.069496237,0.038661234,0.45981574,-0.000101467,0.028116278,0.42041659,0.031399518
11/1/99,4.1,1-Nov-99,,5716,134309,2562,1999m11,1999q4,2818.2,0.51945418,0.02922998,0.42041659,0.031399518,0.069496237,0.059990041,0.45946413,0.001110435,0.028119545,0.42041659,0.031399518
12/1/99,4,1-Dec-99,,5653,134523,2642,1999m12,1999q4,2906.2,0.48471609,0.027424378,0.42041659,0.031399518,0.069496237,0.025707763,0.45900834,-0.000698423,0.028122801,0.42041659,0.031399518
1/1/00,4,1-Jan-00,,5708,136559,2541,2000m1,2000q1,2795.1001,0.47554308,0.027518716,0.42041659,0.031399518,0.069496237,0.017094489,0.45844859,-0.000607257,0.028125973,0.42041659,0.031399518
2/1/00,4.1,1-Feb-00,,5858,136598,2604,2000m2,2000q1,2864.3999,0.54335952,0.030737657,0.42041659,0.031399518,0.069496237,0.085574023,0.45778549,0.002608678,0.028128978,0.42041659,0.031399518
3/1/00,4,1-Mar-00,,5733,136701,2780,2000m3,2000q1,3058,0.52555382,0.027396545,0.42041659,0.031399518,0.069496237,0.068534076,0.45701975,-0.000735187,0.028131731,0.42041659,0.031399518
4/1/00,3.8,1-Apr-00,,5481,137270,2510,2000m4,2000q2,2761,0.46403939,0.026753768,0.42041659,0.031399518,0.069496237,0.007886446,0.45615295,-0.001380401,0.028134169,0.42041659,0.031399518
5/1/00,4,1-May-00,,5758,136630,2564,2000m5,2000q2,2820.3999,0.51127124,0.0278941,0.42041659,0.031399518,0.069496237,0.056083914,0.45518732,-0.000242125,0.028136225,0.42041659,0.031399518
6/1/00,4,1-Jun-00,,5651,136940,2579,2000m6,2000q2,2836.8999,0.46926209,0.026217058,0.42041659,0.031399518,0.069496237,0.015136846,0.45412526,-0.001920757,0.028137816,0.42041659,0.031399518
7/1/00,4,1-Jul-00,,5747,136531,2498,2000m7,2000q3,2747.8,0.46963632,0.026849546,0.42041659,0.031399518,0.069496237,0.016666712,0.45296961,-0.00128931,0.028138855,0.42041659,0.031399518
8/1/00,4.1,1-Aug-00,,5853,136662,2550,2000m8,2000q3,2805,0.52214253,0.028005572,0.42041659,0.031399518,0.069496237,0.070419066,0.45172346,-0.00013367,0.028139243,0.42041659,0.031399518
9/1/00,3.9,1-Sep-00,,5625,136893,2571,2000m9,2000q3,2828.1001,0.50448,0.026832908,0.42041659,0.031399518,0.069496237,0.054089975,0.45039004,-0.001305949,0.028138857,0.42041659,0.031399518
10/1/00,3.9,1-Oct-00,,5534,137088,2497,2000m10,2000q4,2746.7,0.48033971,0.026527502,0.42041659,0.031399518,0.069496237,0.031366471,0.44897324,-0.001610083,0.028137585,0.42041659,0.031399518
11/1/00,3.9,1-Nov-00,,5639,137322,2512,2000m11,2000q4,2763.2,0.48407519,0.026177665,0.42041659,0.031399518,0.069496237,0.036597643,0.44747755,-0.001957626,0.02813529,0.42041659,0.031399518
12/1/00,3.9,1-Dec-00,5088,5634,137614,2477,2000m12,2000q4,2724.7,0.44795883,0.027275631,0.42041659,0.031399518,0.069496237,0.002051091,0.44590774,-0.000856199,0.02813183,0.42041659,0.031399518
1/1/01,4.2,1-Jan-01,5234,6023,137778,2648,2001m1,2001q1,2912.8,0.50972939,0.030547446,0.42041659,0.031399518,0.069496237,0.065460429,0.44426894,0.002420411,0.028127035,0.42041659,0.031399518
2/1/01,4.2,1-Feb-01,5097,6089,137612,2851,2001m2,2001q1,3136.1001,0.47579244,0.028120244,0.42041659,0.031399518,0.069496237,0.033226073,0.44256637,-4.85E-07,0.028120728,0.42041659,0.031399518
3/1/01,4.3,1-Mar-01,4762,6141,137783,2681,2001m3,2001q1,2949.1001,0.51118708,0.031873938,0.42041659,0.031399518,0.069496237,0.070381284,0.44080579,0.003761176,0.028112762,0.42041659,0.031399518
4/1/01,4.4,1-Apr-01,4615,6271,137299,2972,2001m4,2001q2,3269.2,0.48095998,0.028491197,0.42041659,0.031399518,0.069496237,0.041966602,0.43899339,0.000388214,0.028102983,0.42041659,0.031399518
5/1/01,4.3,1-May-01,4425,6226,137092,2701,2001m5,2001q2,2971.1001,0.45467395,0.029160002,0.42041659,0.031399518,0.069496237,0.017537953,0.43713599,0.001068725,0.028091278,0.42041659,0.031399518
6/1/01,4.5,1-Jun-01,4361,6484,136873,2808,2001m6,2001q2,3088.8,0.43294263,0.02709897,0.42041659,0.031399518,0.069496237,-0.002298274,0.43524089,-0.000978566,0.028077535,0.42041659,0.031399518
7/1/01,4.6,1-Jul-01,4447,6583,137071,2642,2001m7,2001q3,2906.2,0.42588487,0.030242087,0.42041659,0.031399518,0.069496237,-0.007430689,0.43331558,0.002180428,0.02806166,0.42041659,0.031399518
8/1/01,4.9,1-Aug-01,4024,7042,136241,2966,2001m8,2001q3,3262.6001,0.42895484,0.029159866,0.42041659,0.031399518,0.069496237,-0.002412559,0.4313674,0.001116327,0.028043538,0.42041659,0.031399518
9/1/01,5,1-Sep-01,4071,7142,136846,2837,2001m9,2001q3,3120.7,0.40186223,0.031295102,0.42041659,0.031399518,0.069496237,-0.027541531,0.42940375,0.003272015,0.028023088,0.42041659,0.031399518
10/1/01,5.3,1-Oct-01,3707,7694,136392,3111,2001m10,2001q4,3422.1001,0.40161166,0.031182431,0.42041659,0.031399518,0.069496237,-0.025820339,0.427432,0.003182202,0.028000228,0.42041659,0.031399518
11/1/01,5.5,1-Nov-01,3775,8003,136238,3090,2001m11,2001q4,3399,0.3855679,0.030377317,0.42041659,0.031399518,0.069496237,-0.039891236,0.42545915,0.002402397,0.02797492,0.42041659,0.031399518
12/1/01,5.7,1-Dec-01,3677,8258,136047,3037,2001m12,2001q4,3340.7,0.41467667,0.03104992,0.42041659,0.031399518,0.069496237,-0.008815331,0.42349198,0.00310277,0.02794715,0.42041659,0.031399518
1/1/02,5.7,1-Jan-02,3699,8182,135701,3044,2002m1,2002q1,3348.3999,0.39714006,0.030181643,0.42041659,0.031399518,0.069496237,-0.024396908,0.42153695,0.002264712,0.027916931,0.42041659,0.031399518
2/1/02,5.7,1-Feb-02,3436,8215,136438,2984,2002m2,2002q1,3282.3999,0.40077904,0.030994363,0.42041659,0.031399518,0.069496237,-0.018821308,0.41960034,0.003110057,0.027884306,0.42041659,0.031399518
3/1/02,5.7,1-Mar-02,3612,8304,136177,3074,2002m3,2002q1,3381.3999,0.35286608,0.028757688,0.42041659,0.031399518,0.069496237,-0.06482213,0.41768822,0.000908345,0.027849343,0.42041659,0.031399518
4/1/02,5.9,1-Apr-02,3471,8599,136126,2932,2002m4,2002q2,3225.2,0.38694036,0.028484464,0.42041659,0.031399518,0.069496237,-0.028866084,0.41580644,0.000672326,0.027812138,0.42041659,0.031399518
5/1/02,5.8,1-May-02,3457,8399,136539,2843,2002m5,2002q2,3127.3,0.35576856,0.02656639,0.42041659,0.031399518,0.069496237,-0.058191702,0.41396028,-0.001206408,0.027772797,0.42041659,0.031399518
6/1/02,5.8,1-Jun-02,3412,8393,136415,2711,2002m6,2002q2,2982.1001,0.37925655,0.028766988,0.42041659,0.031399518,0.069496237,-0.032898065,0.41215461,0.001035552,0.027731435,0.42041659,0.031399518
7/1/02,5.8,1-Jul-02,3367,8390,136413,2891,2002m7,2002q3,3180.1001,0.39400476,0.029393099,0.42041659,0.031399518,0.069496237,-0.016389087,0.41039386,0.001704946,0.027688153,0.42041659,0.031399518
8/1/02,5.7,1-Aug-02,3517,8304,136705,2927,2002m8,2002q3,3219.7,0.373579,0.027428277,0.42041659,0.031399518,0.069496237,-0.035103008,0.40868202,-0.000214785,0.027643062,0.42041659,0.031399518
9/1/02,5.7,1-Sep-02,3301,8251,137302,2772,2002m9,2002q3,3049.2,0.36183494,0.027044769,0.42041659,0.031399518,0.069496237,-0.045187999,0.40702295,-0.00055152,0.027596289,0.42041659,0.031399518
10/1/02,5.7,1-Oct-02,3479,8307,137008,2765,2002m10,2002q4,3041.5,0.36499339,0.028972052,0.42041659,0.031399518,0.069496237,-0.04042678,0.40542018,0.001424089,0.027547963,0.42041659,0.031399518
11/1/02,5.9,1-Nov-02,3514,8520,136521,2950,2002m11,2002q4,3245,0.35232395,0.027756441,0.42041659,0.031399518,0.069496237,-0.051552817,0.40387675,0.000258238,0.027498204,0.42041659,0.031399518
12/1/02,6,1-Dec-02,3169,8640,136426,2838,2002m12,2002q4,3121.8,0.3775,0.028385663,0.42041659,0.031399518,0.069496237,-0.024895379,0.40239537,0.000938518,0.027447145,0.42041659,0.031399518
1/1/03,5.8,1-Jan-03,3441,8520,137417,2856,2003m1,2003q1,3141.6001,0.34974179,0.027144261,0.42041659,0.031399518,0.069496237,-0.051236361,0.40097815,-0.000250667,0.027394928,0.42041659,0.031399518
2/1/03,5.9,1-Feb-03,3229,8618,137482,2798,2003m2,2003q1,3077.8,0.36482945,0.027704714,0.42041659,0.031399518,0.069496237,-0.034797519,0.39962697,0.000363017,0.027341697,0.42041659,0.031399518
3/1/03,5.9,1-Mar-03,3099,8588,137434,2831,2003m3,2003q1,3114.1001,0.32829529,0.026754405,0.42041659,0.031399518,0.069496237,-0.070047937,0.39834324,-0.000533191,0.027287597,0.42041659,0.031399518
4/1/03,6,1-Apr-03,3108,8842,137633,2794,2003m4,2003q2,3073.3999,0.35871977,0.029100334,0.42041659,0.031399518,0.069496237,-0.038408194,0.39712796,0.001867558,0.027232775,0.42041659,0.031399518
5/1/03,6.1,1-May-03,3289,8957,137544,2988,2003m5,2003q2,3286.8,0.32238474,0.027706668,0.42041659,0.031399518,0.069496237,-0.073596746,0.39598149,0.000529289,0.027177379,0.42041659,0.031399518
6/1/03,6.3,1-Jun-03,3390,9266,137790,2906,2003m6,2003q2,3196.6001,0.35042089,0.026326962,0.42041659,0.031399518,0.069496237,-0.044482876,0.39490378,-0.000794603,0.027121564,0.42041659,0.031399518
7/1/03,6.2,1-Jul-03,2981,9011,137474,2720,2003m7,2003q3,2992,0.35468873,0.027243767,0.42041659,0.031399518,0.069496237,-0.039205275,0.39389402,0.000178265,0.027065502,0.42041659,0.031399518
8/1/03,6.1,1-Aug-03,3190,8896,137549,2801,2003m8,2003q3,3081.1001,0.33154225,0.025921296,0.42041659,0.031399518,0.069496237,-0.061408728,0.39295098,-0.001088052,0.027009349,0.42041659,0.031399518
9/1/03,6.1,1-Sep-03,3091,8921,137609,2704,2003m9,2003q3,2974.3999,0.35534132,0.026343251,0.42041659,0.031399518,0.069496237,-0.036731746,0.39207307,-0.000610015,0.026953267,0.42041659,0.031399518
10/1/03,6,1-Oct-03,3305,8732,137984,2710,2003m10,2003q4,2981,0.35245076,0.025702989,0.42041659,0.031399518,0.069496237,-0.038807254,0.391258,-0.001194415,0.026897404,0.42041659,0.031399518
11/1/03,5.8,1-Nov-03,3324,8576,138424,2656,2003m11,2003q4,2921.6001,0.35778916,0.024717426,0.42041659,0.031399518,0.069496237,-0.032714065,0.39050323,-0.00212448,0.026841907,0.42041659,0.031399518
12/1/03,5.7,1-Dec-03,3414,8317,138411,2554,2003m12,2003q4,2809.3999,0.34874353,0.025845315,0.42041659,0.031399518,0.069496237,-0.041062176,0.3898057,-0.000941589,0.026786905,0.42041659,0.031399518
1/1/04,5.7,1-Jan-04,3424,8370,138472,2685,2004m1,2004q1,2953.5,0.34295103,0.023250759,0.42041659,0.031399518,0.069496237,-0.046211109,0.38916212,-0.00348175,0.026732508,0.42041659,0.031399518
