date,alp,daten,urate,vacancies,unemp,emp,st_unemp,mdate,qdate,st_unemp_adj,frate,srate,avg_frate,tightness,lurate,lurate_hp
2015-07-01,102.788,01jul2015,.052,6056,8167,148830,2574,2015m7,2015q3,2831.3999,.30063671,.018032057,.42041659,.74152076,-2.9565115,-.076383166
2015-08-01,,01aug2015,.051,5467,7992,149181,2073,2015m8,2015q3,2280.3,.33601099,.020951068,.42041659,.68405908,-2.9759297,-.084998749
2015-09-01,,01sep2015,.05,5488,7907,148826,2364,2015m9,2015q3,2600.3999,.32808903,.020972269,.42041659,.69406855,-2.9957323,-.094041586
2015-10-01,102.22,01oct2015,.05,5773,7922,149246,2372,2015m10,2015q4,2609.2,.32090381,.020911546,.42041659,.72873014,-2.9957323,-.083328843
2015-11-01,,01nov2015,.051,5708,8000,149463,2382,2015m11,2015q4,2620.2,.3414875,.021291217,.42041659,.71350002,-2.9759297,-.052863855
2015-12-01,,01dec2015,.05,5845,7907,150128,2399,2015m12,2015q4,2638.8999,.3367396,.019083552,.42041659,.73921841,-2.9957323,-.062057041
2016-01-01,102.501,01jan2016,.048,6012,7627,150653,2166,2016m1,2016q1,2382.6001,.3125082,.019341081,.42041659,.78825223,-3.0365543,-.092325009
2016-02-01,,01feb2016,.049,5770,7702,150939,2235,2016m2,2016q1,2458.5,.31185406,.020885605,.42041659,.74915606,-3.0159349,-.061208684
2016-03-01,,01mar2016,.05,6129,7961,151218,2419,2016m3,2016q1,2660.8999,.34510738,.022804435,.42041659,.76987815,-2.9957323,-.030567352
2016-04-01,102.503,01apr2016,.051,5803,8067,151074,2594,2016m4,2016q2,2853.3999,.36015865,.020105159,.42041659,.71935046,-2.9759297,-.0003849481
2016-05-01,,01may2016,.048,5777,7652,151132,2264,2016m5,2016q2,2490.3999,.33240983,.020915283,.42041659,.75496602,-3.0365543,-.050688967
2016-06-01,,01jun2016,.049,5742,7744,151223,2396,2016m6,2016q2,2635.6001,.32622677,.01914797,.42041659,.74147725,-3.0159349,-.019808635
2016-07-01,102.958,01jul2016,.048,5962,7641,151554,2203,2016m7,2016q3,2423.3,.31023425,.01962976,.42041659,.78026438,-3.0365543,-.03022673
2016-08-01,,01aug2016,.049,5677,7784,151779,2285,2016m8,2016q3,2513.5,.34570915,.022780983,.42041659,.72931653,-3.0159349,.00053447636
2016-09-01,,01sep2016,.05,5868,7953,151761,2600,2016m9,2016q3,2860,.35450771,.021443082,.42041659,.73783475,-2.9957323,.03081983
2016-10-01,103.571,01oct2016,.049,5591,7811,151793,2434,2016m10,2016q4,2677.3999,.37157854,.021396294,.42041659,.71578544,-3.0159349,.020641198
2016-11-01,,01nov2016,.047,5971,7553,151954,2404,2016m11,2016q4,2644.3999,.34706739,.020618726,.42041659,.79054677,-3.0576077,-.01106607
2016-12-01,,01dec2016,.047,5964,7521,152157,2354,2016m12,2016q4,2589.3999,.36157423,.021391271,.42041659,.79297966,-3.0576077,-.0011592101
2017-01-01,103.633,01jan2017,.047,5617,7468,152152,2424,2017m1,2017q1,2666.3999,.38177559,.022436392,.42041659,.75214249,-3.0576077,.0086891437
2017-02-01,,01feb2017,.046,5923,7379,152480,2511,2017m2,2017q1,2762.1001,.38835886,.02083233,.42041659,.80268329,-3.079114,-.0030272377
2017-03-01,,01mar2017,.044,5811,7073,153065,2327,2017m3,2017q1,2559.7,.35916865,.020357242,.42041659,.82157499,-3.1235657,-.037747435
2017-04-01,103.536,01apr2017,.044,6091,7089,153255,2324,2017m4,2017q2,2556.3999,.34089437,.018308369,.42041659,.85921848,-3.1235657,-.028074289
2017-05-01,,01may2017,.044,5826,7000,153069,2116,2017m5,2017q2,2327.6001,.38287145,.020628424,.42041659,.8322857,-3.1235657,-.018459188
2017-06-01,,01jun2017,.043,6305,6873,153318,2321,2017m6,2017q2,2553.1001,.32933217,.017822044,.42041659,.9173578,-3.1465552,-.031891096
2017-07-01,104.565,01jul2017,.043,6238,6892,153569,2075,2017m7,2017q3,2282.5,.33282065,.019402636,.42041659,.90510738,-3.1465552,-.022390302
2017-08-01,,01aug2017,.044,6276,7082,153503,2258,2017m8,2017q3,2483.8,.38089523,.019872257,.42041659,.88619035,-3.1235657,.010044127
2017-09-01,,01sep2017,.043,6320,6854,154286,2245,2017m9,2017q3,2469.5,.36367086,.018526303,.42041659,.92208928,-3.1465552,-.0035552364
2017-10-01,105.028,01oct2017,.042,6408,6700,153609,2126,2017m10,2017q4,2338.6001,.36295524,.019929629,.42041659,.95641792,-3.1700857,-.017749311
2017-11-01,,01nov2017,.042,6271,6774,153805,2278,2017m11,2017q4,2505.8,.38421908,.019803217,.42041659,.92574549,-3.1700857,-.0084655844
2017-12-01,,01dec2017,.041,6336,6632,153904,2237,2017m12,2017q4,2460.7,.38878164,.019642465,.42041659,.95536792,-3.1941831,-.023330791
2018-01-01,105.312,01jan2018,.04,6621,6489,154425,2214,2018m1,2018q1,2435.3999,.40436122,.022044059,.42041659,1.0203421,-3.2188759,-.038841557
2018-02-01,,01feb2018,.041,6552,6581,155197,2469,2018m2,2018q1,2715.8999,.40150434,.020423109,.42041659,.99559337,-3.1941831,-.005015566
2018-03-01,,01mar2018,.04,6818,6472,155214,2303,2018m3,2018q1,2533.3,.36606923,.018581364,.42041659,1.0534611,-3.2188759,-.020622175
2018-04-01,105.729,01apr2018,.04,6877,6459,155312,2142,2018m4,2018q2,2356.2,.38081744,.017470282,.42041659,1.0647159,-3.2188759,-.011581284
2018-05-01,,01may2018,.038,7016,6196,155652,1997,2018m5,2018q2,2196.7,.36231437,.01958267,.42041659,1.1323434,-3.270169,-.053876866
2018-06-01,,01jun2018,.04,7230,6447,155762,2269,2018m6,2018q2,2495.8999,.37487203,.017104041,.42041659,1.1214519,-3.2188759,.0063725105
2018-07-01,106.113,01jul2018,.038,7190,6195,156146,1968,2018m7,2018q3,2164.8,.4042131,.019786036,.42041659,1.1606134,-3.270169,-.036003254
2018-08-01,,01aug2018,.038,7208,6156,155504,2241,2018m8,2018q3,2465.1001,.38408056,.018158089,.42041659,1.1708902,-3.270169,-.027122358
2018-09-01,,01sep2018,.037,7411,6073,156015,2074,2018m9,2018q3,2281.3999,.34949777,.01755707,.42041659,1.2203194,-3.2968373,-.044943582
2018-10-01,105.935,01oct2018,.038,7304,6211,156391,2055,2018m10,2018q4,2260.5,.39942038,.019054297,.42041659,1.1759781,-3.270169,-.00945911
2018-11-01,,01nov2018,.038,7594,6115,156721,2168,2018m11,2018q4,2384.8,.34176612,.018192237,.42041659,1.2418643,-3.270169,-.00067065033
2018-12-01,,01dec2018,.039,7489,6389,156817,2149,2018m12,2018q4,2363.8999,.38868368,.020051306,.42041659,1.1721709,-3.2441936,.034068875
2019-01-01,106.816,01jan2019,.04,7517,6439,156529,2303,2019m1,2019q1,2533.3,.43401152,.020158077,.42041659,1.1674173,-3.2188759,.068129502
2019-02-01,,01feb2019,.038,7072,6115,156908,2246,2019m2,2019q1,2470.6001,.38011447,.018817104,.42041659,1.1565005,-3.270169,.025561277
2019-03-01,,01mar2019,.038,7337,6182,156755,2174,2019m3,2019q1,2391.3999,.38938853,.016922312,.42041659,1.1868328,-3.270169,.034270644
2019-04-01,107.485,01apr2019,.036,7191,5911,156683,1942,2019m4,2019q2,2136.2,.39149046,.018602042,.42041659,1.2165455,-3.3242364,-.011100582
2019-05-01,,01may2019,.037,7311,5941,156814,2131,2019m5,2019q2,2344.1001,.35773438,.016256733,.42041659,1.230601,-3.2968373,.024983464
2019-06-01,,01jun2019,.036,7139,5909,157164,1903,2019m6,2019q2,2093.3,.3745473,.018102059,.42041659,1.2081571,-3.3242364,.0062603559
2019-07-01,108.096,01jul2019,.037,7051,6008,157525,2102,2019m7,2019q3,2312.2,.42120507,.020133521,.42041659,1.1736019,-3.2968373,.042328298
2019-08-01,,01aug2019,.037,7172,5981,157782,2276,2019m8,2019q3,2503.6001,.37523827,.015901972,.42041659,1.1991305,-3.2968373,.050991993
2019-09-01,,01sep2019,.035,7160,5775,158302,1853,2019m9,2019q3,2038.3,.33915153,.016283551,.42041659,1.2398268,-3.3524072,.0040821978
2019-10-01,108.724,01oct2019,.036,7325,5957,158474,1946,2019m10,2019q4,2140.6001,.38866881,.017773751,.42041659,1.2296458,-3.3242364,.040910684
2019-11-01,,01nov2019,.036,6919,5911,158642,2063,2019m11,2019q4,2269.3,.39810523,.018197143,.42041659,1.1705295,-3.3242364,.049567066
2019-12-01,,01dec2019,.036,6709,5870,158834,2102,2019m12,2019q4,2312.2,,,.42041659,1.1429302,-3.3242364,.058222998
